scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,url,user_login,positional_accuracy,geoprivacy,captive_cultivated,genus,id,flowering
Corymbia calophylla,2017-10-25 16:24:19 +0800,,"Surrey Downs Rd, Porongurup WA 6324, Australia",-34.65323924,117.9310762,,https://www.inaturalist.org/observations/8542018,dorperdave,9,,FALSE,Corymbia,8542018,0
Corymbia aparrerinja,2017-12-14 10:51:02 +1100,,"Petermann NT 0872, Australia",-24.25364876,131.5791016,,https://www.inaturalist.org/observations/9152361,michaelskvarla,NA,,FALSE,Corymbia,9152361,0
Corymbia aparrerinja,2017-12-14 10:51:00 +1100,,"Petermann NT 0872, Australia",-24.25364876,131.5791016,,https://www.inaturalist.org/observations/9152545,michaelskvarla,NA,,FALSE,Corymbia,9152545,0
Corymbia aparrerinja,2017-12-14 10:33:44 +1100,,"Petermann NT 0872, Australia",-24.25205421,131.5824432,,https://www.inaturalist.org/observations/9152546,michaelskvarla,NA,,FALSE,Corymbia,9152546,0
Corymbia aparrerinja,2017-12-14 09:28:21 +1100,,"Petermann NT 0872, Australia",-24.24876022,131.5817719,,https://www.inaturalist.org/observations/9152605,michaelskvarla,NA,,FALSE,Corymbia,9152605,0
Corymbia aparrerinja,2017-12-14 09:02:21 +1100,,"Petermann NT 0872, Australia",-24.24899101,131.5794525,,https://www.inaturalist.org/observations/9152618,michaelskvarla,NA,,FALSE,Corymbia,9152618,0
Corymbia aparrerinja,2017-12-14 07:09:05 +1030,,"Petermann NT 0872, Australia",-24.24780464,131.5766296,,https://www.inaturalist.org/observations/9152651,michaelskvarla,NA,,FALSE,Corymbia,9152651,0
Corymbia citriodora,2018-02-12 14:57:20 +1100,,"North Terrace, Watervale, SA, AU",-33.95945,138.6425333,,https://www.inaturalist.org/observations/9911876,greenmthort,5,,FALSE,Corymbia,9911876,0
Corymbia tessellaris,2011-08-01 18:31:00 -0500,,"Wangetti QLD 4877, Australia",-16.6462,145.5656,,https://www.inaturalist.org/observations/10068280,milkweedguy,50,,FALSE,Corymbia,10068280,0
Corymbia calophylla,2018-03-23 14:42:00 +1100,"Field Notes - Marri or Honkey nut tree.
easy to see why it is a Bloodwood
part of a large stand of this species.","Western Australia, AU",-31.87622917,115.7644428,,https://www.inaturalist.org/observations/10372791,entropyandroar,NA,obscured,FALSE,Corymbia,10372791,0
Corymbia maculata,2018-04-08 10:26:00 +1000,,"Southern Lamington QLD 4211, Australia",-28.27462586,153.1028352,,https://www.inaturalist.org/observations/10886893,ramblingau,338,,FALSE,Corymbia,10886893,0
Corymbia gummifera,2018-04-14 08:57:00 +1000,,"North Turramurra NSW 2074, Australia",-33.66746112,151.1567044,,https://www.inaturalist.org/observations/11448249,jillg,31,,FALSE,Corymbia,11448249,0
Corymbia eximia,2018-05-10 09:30:44 +1000,,"Brisbane Water National Park, Kariong, NSW, AU",-33.47545333,151.2708883,,https://www.inaturalist.org/observations/12341774,lsell,5,,FALSE,Corymbia,12341774,0
Corymbia gummifera,2018-05-26 08:48:33 +1000,,"Bouddi National Park, Box Head, NSW, AU",-33.53775333,151.3453667,,https://www.inaturalist.org/observations/12884003,lsell,5,,FALSE,Corymbia,12884003,0
Corymbia opaca,2018-06-01 14:37:58 +0930,,"Ayers Rock – Uluru, , NT, AU",-25.34018,131.0276028,,https://www.inaturalist.org/observations/13003798,nah79,30,,FALSE,Corymbia,13003798,0
Corymbia torelliana,2018-06-29 13:34:07 +1000,Corymbia torrelliana :Cadahgi gum,"7 Upper MacDonald Rd, St Albans NSW 2775, Australia",-33.2942009,150.9710083,,https://www.inaturalist.org/observations/13881017,karlscott,NA,,FALSE,Corymbia,13881017,0
Corymbia aparrerinja,2018-07-01 11:51:00 +0930,This big old fire-damaged individual is pretty big for a ghost gum,"Burt Plain NT 0872, Australia",-23.70571189,133.7757561,,https://www.inaturalist.org/observations/13935743,adammyates,4,,FALSE,Corymbia,13935743,0
Corymbia aparrerinja,2018-07-01 11:45:00 +0930,,"Burt Plain NT 0872, Australia",-23.70613719,133.7735057,,https://www.inaturalist.org/observations/13935744,adammyates,31,,FALSE,Corymbia,13935744,0
Corymbia maculata,2018-07-13 12:44:26 +1000,,"2745, Mulgoa, NSW, AU",-33.81055833,150.6608117,,https://www.inaturalist.org/observations/14306717,rocoron,6,,FALSE,Corymbia,14306717,0
Corymbia calophylla,2018-10-30 08:12:38 +0800,,"River View Drive, Margaret River, WA, AU",-33.94400333,115.0768445,,https://www.inaturalist.org/observations/17948622,dbmcc09,6,,FALSE,Corymbia,17948622,0
Corymbia torelliana,2018-11-05 13:38:26 +1000,,"6732 Kennedy Highway, , QLD, AU",-17.1650579,145.4409285,,https://www.inaturalist.org/observations/18200993,silversea_starsong,10,,FALSE,Corymbia,18200993,0
Corymbia calophylla,2007-08-31 23:50:00 +0200,,between Canebrake and Ambergate,-33.796141,115.297458,Medecos 2007 field trip,https://www.inaturalist.org/observations/18659869,tonyrebelo,10000,,FALSE,Corymbia,18659869,0
Corymbia calophylla,2007-09-01 00:36:00 +0200,,Ambergate,-33.7362,115.326456,Medecos 2007 field trip,https://www.inaturalist.org/observations/18659872,tonyrebelo,500,,FALSE,Corymbia,18659872,0
Corymbia calophylla,2007-09-01 01:05:00 +0200,,Ambergate,-33.7362,115.326456,Medecos 2007 field trip,https://www.inaturalist.org/observations/18659925,tonyrebelo,500,,FALSE,Corymbia,18659925,0
Corymbia calophylla,2018-11-07 10:58:00 +0800,,"Porongurup WA 6324, Australia",-34.62545278,117.899375,,https://www.inaturalist.org/observations/18908515,dbmcc09,25,,FALSE,Corymbia,18908515,0
Corymbia calophylla,2018-11-07 12:15:00 +0800,,"Porongurup WA 6324, Australia",-34.62043056,117.8945306,,https://www.inaturalist.org/observations/18930694,dbmcc09,25,,FALSE,Corymbia,18930694,0
Corymbia calophylla,2018-11-05 14:16:00 +0800,,"Porongurup WA 6324, Australia",-34.68674167,117.9308861,,https://www.inaturalist.org/observations/19005299,dbmcc09,50,,FALSE,Corymbia,19005299,0
Corymbia gummifera,2018-12-04 17:34:53 +1100,,"Croajingolong, E. Gippsland - Orbost, AU-VI, AU",-37.4909,149.682,,https://www.inaturalist.org/observations/19095387,w_martin,150,,FALSE,Corymbia,19095387,0
Corymbia gummifera,2018-12-04 17:46:36 +1100,,"Croajingolong, E. Gippsland - Orbost, AU-VI, AU",-37.489516,149.689929,,https://www.inaturalist.org/observations/19096240,w_martin,150,,FALSE,Corymbia,19096240,0
Corymbia calophylla,2018-10-31 11:22:00 +0800,,"Boranup WA 6286, Australia",-34.09652778,115.0480944,,https://www.inaturalist.org/observations/19102973,dbmcc09,50,,FALSE,Corymbia,19102973,0
Corymbia gummifera,2018-12-05 11:17:00 +1100,,"Croajingolong, E. Gippsland - Orbost, AU-VI, AU",-37.5128,149.749921,,https://www.inaturalist.org/observations/19109145,w_martin,150,,FALSE,Corymbia,19109145,0
Corymbia calophylla,2018-10-30 09:55:00 +0800,,"Margaret River WA 6285, Australia",-33.94827778,115.0822528,,https://www.inaturalist.org/observations/19173803,dbmcc09,12,,FALSE,Corymbia,19173803,0
Corymbia calophylla,2018-12-19 19:11:37 +0800,,"65–69 Bussell Highway, Margaret River, WA, AU",-33.94634667,115.0738528,,https://www.inaturalist.org/observations/19264910,annbentley,6,,FALSE,Corymbia,19264910,0
Corymbia ferruginea ferruginea,2014-10-21 12:33:00 +1000,Small tree located on rocky outcrops on Gove Peninsula.,"East Arnhem NT 0822, Australia",-12.38979833,136.8225387,,https://www.inaturalist.org/observations/19382640,coenobita,NA,,FALSE,Corymbia,19382640,0
Corymbia citriodora,2005-08-07 05:07:00 +1000,,"Mareeba QLD 4880, Australia",-17.01105069,145.5815892,,https://www.inaturalist.org/observations/19425501,coenobita,51,,FALSE,Corymbia,19425501,0
Corymbia citriodora,2010-12-16 12:10:00 +1000,This species is the dominant eucalypt on hills with skeletal soils.,"Curtis Island QLD 4680, Australia",-23.75883972,151.2064122,,https://www.inaturalist.org/observations/19426455,coenobita,NA,,FALSE,Corymbia,19426455,0
Corymbia calophylla,2018-10-27 10:50:00 +0800,,"Swan, WA, Australia",-31.84539722,115.9554833,,https://www.inaturalist.org/observations/19463780,dbmcc09,13244,,FALSE,Corymbia,19463780,0
Corymbia intermedia,2019-01-09 14:47:00 +1100,,"Bundagen NSW 2454, Australia",-30.41129644,153.0704453,iNat 1st,https://www.inaturalist.org/observations/19550188,nicklambert,2,,FALSE,Corymbia,19550188,0
Corymbia tessellaris,2019-01-13 17:19:01 +1000,,"4810, Castle Hill, QLD, AU",-19.25614044,146.8042593,,https://www.inaturalist.org/observations/19610499,elawrey,5,,FALSE,Corymbia,19610499,0
Corymbia maculata,2019-01-19 15:00:28 +1100,,"17 Four Winds Road, , NSW, AU",-36.500995,150.0446167,,https://www.inaturalist.org/observations/19727336,greenmthort,5,,FALSE,Corymbia,19727336,0
Corymbia maculata,2019-01-20 22:42:00 +1100,"Sighting and photos (c) sophie12.
Field Notes - Spotted gum ","New South Wales, AU",-35.7343627,150.1858378,,https://www.inaturalist.org/observations/19774831,questagame,NA,obscured,FALSE,Corymbia,19774831,0
Corymbia tessellaris,2018-11-05 20:01:00 -0800,,"Mount Carbine QLD 4871, Australia",-16.59786,145.2046033,,https://www.inaturalist.org/observations/19954518,silversea_starsong,NA,,FALSE,Corymbia,19954518,0
Corymbia torelliana,2019-02-02 17:16:04 +1000,,"133 Grays Rd, Gaythorne QLD 4051, Australia",-27.42000346,152.9769404,,https://www.inaturalist.org/observations/20026028,elvina3,9,,FALSE,Corymbia,20026028,0
Corymbia intermedia,2012-08-20 15:33:00 +1000,,"Mount Mellum QLD 4550, Australia",-26.82382284,152.9185848,,https://www.inaturalist.org/observations/20339480,imcmaster,295,,FALSE,Corymbia,20339480,0
Corymbia calophylla,2019-02-22 09:50:00 -0500,Identified by Bussells Bushland Cottages as a Marri.,"Burnside WA 6285, Australia",-33.91814444,115.0316583,,https://www.inaturalist.org/observations/20619913,pfaucher,NA,,FALSE,Corymbia,20619913,0
Corymbia tessellaris,2019-02-23 14:53:00 +1000,,"Beachmere Conservation Park, Beachmere QLD 4510, Australia",-27.11166833,153.0649417,,https://www.inaturalist.org/observations/20681721,wellsii,NA,,FALSE,Corymbia,20681721,0
Corymbia aparrerinja,2008-08-06 00:00:00 +1000,,"Warumungu NT 0852, Australia",-20.06097362,134.2076488,,https://www.inaturalist.org/observations/20776280,imcmaster,13990,,FALSE,Corymbia,20776280,0
Corymbia intermedia,2019-02-24 15:15:00 +1000,,"Dunlop Lane, Kurwongbah, QLD, 4503",-27.237835,152.9285217,,https://www.inaturalist.org/observations/20778222,wellsii,NA,,FALSE,Corymbia,20778222,0
Corymbia aspera,2008-08-06 15:56:00 +1000,,"Davenport NT 0872, Australia",-20.96674644,135.0525824,,https://www.inaturalist.org/observations/20786047,imcmaster,3705,,FALSE,Corymbia,20786047,0
Corymbia torelliana,2019-02-26 18:42:00 +1100,"Smooth, green trunk and branches

Same individual as: https://www.inaturalist.org/observations/35810873","Coffs Harbour NSW, Australia",-30.34586159,153.0943957,"tree, green, trunk",https://www.inaturalist.org/observations/20826839,nicklambert,2,,FALSE,Corymbia,20826839,0
Corymbia torelliana,2019-03-24 10:47:44 +1000,Furry red new leaves. Green smooth trunk.,"12 Bernarra Court, Rasmussen, QLD, AU",-19.35145833,146.73047,,https://www.inaturalist.org/observations/21549822,elawrey,5,,FALSE,Corymbia,21549822,0
Corymbia aparrerinja,2019-03-15 09:44:22 -0400,,"Kings Canyon Rim Walk, Kings Canyon Access, Petermann NT 0872, Australia",-24.2481308,131.5767059,,https://www.inaturalist.org/observations/21550912,gruldo,NA,,FALSE,Corymbia,21550912,0
Corymbia tessellaris,2019-03-29 15:00:58 +1000,,"4810, Cape Cleveland, QLD, AU",-19.26739667,147.0558167,,https://www.inaturalist.org/observations/21751641,elawrey,65,,FALSE,Corymbia,21751641,0
Corymbia tessellaris,2019-03-31 07:03:08 +1000,,"67–73 Thompson Street, Mundingburra, QLD, AU",-19.303045,146.77693,,https://www.inaturalist.org/observations/21804225,elawrey,5,,FALSE,Corymbia,21804225,0
Corymbia tessellaris,2019-03-31 07:06:59 +1000,,"Thompson Street, Aitkenvale, QLD, AU",-19.30541167,146.77655,,https://www.inaturalist.org/observations/21804391,elawrey,5,,FALSE,Corymbia,21804391,0
Corymbia tessellaris,2019-03-31 07:07:39 +1000,,"1–13 River Parade, Aitkenvale, QLD, AU",-19.305595,146.7761533,,https://www.inaturalist.org/observations/21804434,elawrey,5,,FALSE,Corymbia,21804434,0
Corymbia tessellaris,2019-03-31 07:36:45 +1000,,"Ross River, Aitkenvale, QLD, AU",-19.30838,146.7677783,,https://www.inaturalist.org/observations/21806748,elawrey,5,,FALSE,Corymbia,21806748,0
Corymbia aparrerinja,2011-01-08 10:37:31 +1030,,"Northern Territory, Australia",-23.624394,132.727203,"Nikon D5000, Owen65, @Owentheworld, Flora, Plant, Vegetation, Nikon D5000 262",https://www.inaturalist.org/observations/22233929,owen65,NA,,FALSE,Corymbia,22233929,0
Corymbia torelliana,2019-04-28 13:40:58 +1000,,"Girringun National Park, , QLD, AU",-18.58907833,145.8053583,,https://www.inaturalist.org/observations/24424977,elawrey,5,,FALSE,Corymbia,24424977,0
Corymbia citriodora,2019-05-08 14:30:00 +1200,dry woodland,"Brisbane QLD, Australia",-27.50760221,153.0823755,,https://www.inaturalist.org/observations/25305984,meurkc,150,,FALSE,Corymbia,25305984,0
Corymbia maculata,2019-05-28 02:22:00 -1000,,"Newport NSW, Australia",-33.64443046,151.3056145,,https://www.inaturalist.org/observations/26541228,peterzoo,2,,FALSE,Corymbia,26541228,0
Corymbia maculata,2019-06-16 08:27:00 +0930,,"Knott Hill Native Forest Reserve, SA, Australia",-35.18831834,138.6811639,,https://www.inaturalist.org/observations/27425939,cobaltducks,20,,FALSE,Corymbia,27425939,0
Corymbia tessellaris,2019-07-11 10:07:45 +1000,,"The Great Barrier Reef Marine Park, , QLD, AU",-20.29223879,149.0510243,,https://www.inaturalist.org/observations/28608024,scribbles,486,,FALSE,Corymbia,28608024,0
Corymbia intermedia,2019-07-14 13:11:59 +1000,,"Bundagen NSW 2454, Australia",-30.41163738,153.0679118,,https://www.inaturalist.org/observations/28777973,nicklambert,17,,FALSE,Corymbia,28777973,0
Corymbia tessellaris,2019-07-14 12:21:19 +1000,,"4810, Rowes Bay, QLD, AU",-19.23376167,146.78273,,https://www.inaturalist.org/observations/28780112,elawrey,10,,FALSE,Corymbia,28780112,0
Corymbia tessellaris,2019-07-14 16:11:59 +1000,,"James Cook University, Douglas, QLD, AU",-19.32624667,146.757355,,https://www.inaturalist.org/observations/28786215,elawrey,5,,FALSE,Corymbia,28786215,0
Corymbia tessellaris,2016-01-14 00:00:00 +1000,"Moreten Bay Ash
Identified as Corymbia tessellaris on <a href=""http://www.bowerbird.org.au/observations/53823"">Bowerbird</a> by Graeme Cocks","1 Paxton St, North Ward QLD 4810, Australia",-19.253845,146.809273,,https://www.inaturalist.org/observations/28911464,graemevc,NA,,FALSE,Corymbia,28911464,0
Corymbia torelliana,2009-02-07 00:00:00 +1000,"Cadagi - Corymbia torelliana
Identified as Corymbia torelliana on <a href=""http://www.bowerbird.org.au/observations/17261"">Bowerbird</a> by Graeme Cocks","LOT 34 Marks Street, Hermit Park QLD 4812, Australia",-19.282777,146.800833,,https://www.inaturalist.org/observations/28927186,graemevc,NA,,FALSE,Corymbia,28927186,0
Corymbia tessellaris,2019-07-17 10:40:00 +1000,"6211 ""Half-bark"" euc","Tinchi Tamba, Brisbane QLD, Australia",-27.29810524,153.0390613,,https://www.inaturalist.org/observations/29158897,nyoni-pete,705,,FALSE,Corymbia,29158897,0
Corymbia tessellaris,2019-07-19 16:27:44 +1000,,"Emmerson Street, Town Common, QLD, AU",-19.228305,146.7761383,,https://www.inaturalist.org/observations/29229246,elawrey,5,,FALSE,Corymbia,29229246,0
Corymbia tessellaris,2019-07-13 13:16:27 +1000,,"Melton Black Drive, Murray, QLD, AU",-19.31828298,146.7930063,,https://www.inaturalist.org/observations/29554326,scribbles,90,,FALSE,Corymbia,29554326,0
Corymbia aparrerinja,2019-07-25 08:46:00 +0930,,"Anmatjere NT 0872, Australia",-22.86552169,134.426416,,https://www.inaturalist.org/observations/29706671,chuditch,80,,FALSE,Corymbia,29706671,0
Corymbia tessellaris,2019-07-28 14:51:33 +1000,,"2–110 Cook Street, North Ward, QLD, AU",-19.24003833,146.8001417,,https://www.inaturalist.org/observations/29771992,elawrey,5,,FALSE,Corymbia,29771992,0
Corymbia tessellaris,2019-07-16 12:40:25 +1000,,"Julan, Port Douglas, , AU",-16.48464016,145.4687383,,https://www.inaturalist.org/observations/29772559,scribbles,24,,FALSE,Corymbia,29772559,0
Corymbia tessellaris,2019-07-28 15:36:09 +1000,,"21A-33 Isley Street, North Ward, QLD, AU",-19.239975,146.8014667,,https://www.inaturalist.org/observations/29904274,elawrey,5,,FALSE,Corymbia,29904274,0
Corymbia dallachiana,2019-08-01 10:06:00 +1000,,"Porcupine QLD 4821, Australia",-20.40985024,144.4366122,,https://www.inaturalist.org/observations/30227789,reiner,NA,,FALSE,Corymbia,30227789,0
Corymbia tessellaris,2019-08-10 13:44:46 +1000,,"169–173 Racecourse Road, Cluden, QLD, AU",-19.31313333,146.8292383,,https://www.inaturalist.org/observations/30525061,elawrey,5,,FALSE,Corymbia,30525061,0
Corymbia tessellaris,2019-08-10 13:48:42 +1000,,"169–173 Racecourse Road, Cluden, QLD, AU",-19.31344667,146.8289633,,https://www.inaturalist.org/observations/30525284,elawrey,5,,FALSE,Corymbia,30525284,0
Corymbia dallachiana,2019-08-11 13:39:20 +1000,Smooth blue grey trunk. No flowers or seeds visible. Branches were reddish brown.,"4814, Douglas, QLD, AU",-19.32205333,146.7669667,,https://www.inaturalist.org/observations/30593561,elawrey,5,,FALSE,Corymbia,30593561,0
Corymbia dallachiana,2019-08-17 16:21:16 +1000,"Blue grey smooth trunk. The branches have a reddish brown colour. There are a few other of this species in the area, maybe on every 200m.","Douglas, QLD, AU",-19.336705,146.757355,,https://www.inaturalist.org/observations/31033442,elawrey,5,,FALSE,Corymbia,31033442,0
Corymbia intermedia,2019-08-18 13:03:46 +1000,,"Noosa Hinterland, Cooroy Mountain, QLD, AU",-26.43032995,152.9530593,,https://www.inaturalist.org/observations/31046427,scribbles,60,,FALSE,Corymbia,31046427,0
Corymbia torelliana,2019-08-24 16:58:24 +1000,Furry leaves.,"Howitt Street, North Ward, QLD, AU",-19.23976167,146.8055117,,https://www.inaturalist.org/observations/31391830,elawrey,5,,FALSE,Corymbia,31391830,0
Corymbia intermedia,2019-08-24 11:29:15 +1000,"Rough bark to small branches, urceolate capsules (top right of photo)","Experimental Farm, Peregian Springs, QLD, AU",-26.50509177,153.0815537,,https://www.inaturalist.org/observations/31463529,scribbles,57,,FALSE,Corymbia,31463529,0
Corymbia intermedia,2019-08-30 10:39:00 +1000,,"Talegalla Weir QLD 4650, Australia",-25.789018,152.696379,,https://www.inaturalist.org/observations/31772767,scottwgavins,10,,FALSE,Corymbia,31772767,0
Corymbia tessellaris,2019-08-30 10:30:06 +1000,,"Nojoor Road, Twin Waters, QLD, AU",-26.63869223,153.0881989,,https://www.inaturalist.org/observations/31778072,scribbles,22,,FALSE,Corymbia,31778072,0
Corymbia torelliana,2019-09-01 10:47:00 +1000,,"Brisbane QLD, Australia",-27.34794444,153.0704583,,https://www.inaturalist.org/observations/31894531,dvk,NA,,FALSE,Corymbia,31894531,0
